"RAILROAD","IYR","IMO","STATE","COUNTY","LOCOMI","MTMI","ysmi","TOTMI","EMPHRS","PASSMI","REVPASS","TYPRR","REGION","DUMMY","YEAR4","FRTRNMI","PASTRNMI","OTHERMI","CNTYCD","STCNTY","NARR1","NARR2","NARR3","NARRLEN",DUMMY1
"SFBR","17","07","06","SAN FRANCISCO       ","0","0","251","256","2688","0","0","3 ","7","","2017","5","0","0","075","06C075","","","","0","",
"NICX","17","09","06","ALAMEDA             ","0","0","5","320","0","39204","2904","3 ","7","","2017","0","290","25","001","06C001","11. NONE, 13. YARD SWITCHING, 14. WORK TRAINS, 15. ALL VOLUNTEER GROUP, 16. BASED ON 13.5 MILES ROUN","D TRIP, 17. NORMAL OPERATIONS/STEAM OPS/CHARTER","","147","",
"AGCR","17","10","12","DUVAL               ","0","0","0","0","0","0","0","6 ","3","","2017","0","0","0","031","12C031","","","","0","",
"ATW ","17","10","12","DUVAL               ","0","0","817","1451","1086","0","0","3 ","3","","2017","634","0","0","031","12C031","","","","0","",
"CA  ","17","10","12","DUVAL               ","0","0","0","700","539","0","0","3 ","3","","2017","700","0","0","031","12C031","","","","0","",
"CCPN","17","10","12","DUVAL               ","0","0","3527","3527","2835","0","0","3 ","3","","2017","0","0","0","031","12C031","WORKER HOURS ARE REPORTED BY PAYROLL AND ARE CORRECT. ","","","53","",
"CPDR","17","10","12","DUVAL               ","0","0","2250","3994","1746","0","0","3 ","3","","2017","1744","0","0","031","12C031","WORKER HOURS ARE REPORTED BY PAYROLL AND ARE CORRECT. ","","","53","",
"CWRY","17","10","12","DUVAL               ","0","0","319","4129","2417","0","0","3 ","3","","2017","3810","0","0","031","12C031","WORKER HOURS ARE REPORTED BY PAYROLL AND ARE CORRECT. ","","","53","",
"NDW ","17","12","17","PEORIA              ","0","0","201","806","697","0","0","3 ","4","","2017","605","0","0","143","17C143","","","","0","",
"KTR ","17","12","17","PEORIA              ","0","0","59","59","110","0","0","3 ","4","","2017","0","0","0","143","17C143","","","","0","",
"NCTC","17","12","06","SAN DIEGO           ","0","0","0","21837","22833","2772896","99032","6 ","7","","2017","0","21837","0","073","06C073","","","","0","",
"PLAX","17","05","06","LOS ANGELES         ","0","0","0","0","0","0","0","3 ","7","","2017","0","0","0","037","06C037","","","","0","",
"PLAX","17","06","06","LOS ANGELES         ","0","0","0","0","0","0","0","3 ","7","","2017","0","0","0","037","06C037","","","","0","",
"PLAX","17","07","06","LOS ANGELES         ","0","0","0","0","0","0","0","3 ","7","","2017","0","0","0","037","06C037","","","","0","",
"CWR ","17","10","06","MENDOCINO           ","0","0","0","1072","3225","45442","3336","3 ","7","","2017","0","1072","0","045","06C045","","","","0","",
"CHAT","17","09","12","DUVAL               ","0","0","0","0","0","0","0","3 ","3","","2017","0","0","0","031","12C031","MAN HOURS, FREIGHT TRAIN MILES AND YARD SWITCHING MILES HAVE BEEN INCLUDED IN THE RAILROAD INJURY AN","D ILLNESS SUMMARY FOR BAY LINE RAILROAD (BAYL)","","146","",
"MAUP","17","09","12","MANATEE             ","0","0","380","380","328","0","0","3 ","3","","2017","0","0","0","081","12C081","","","","0","",
"MNBR","17","09","12","DUVAL               ","0","0","150","3790","5040","0","0","3 ","3","","2017","3640","0","0","031","12C031","","","","0","",
"SGLR","17","09","12","LEE                 ","0","0","110","1586","6302","10908","303","3 ","3","","2017","1368","108","0","071","12C071","DUE TO HURRICANE IRMA, WE LOST DINNER TRAIN PASSENGER SALES PRIOR TO THE STORM AND THEN REMAINED CLO","SED TO THE PUBLIC UNTIL 10/04/2017. TREE DEBRIS HAD TO BE REMOVED FROM THE TRACKS, BALLAST RESTORED,"," AND TRACKS REBUILT. FREIGHT SERVICES STOPEED FROM","250","",
"CIRR","17","12","12","DUVAL               ","0","0","1250","2600","1607","0","0","3 ","3","","2017","1350","0","0","031","12C031","","","","0","",
"WGCR","17","09","12","DUVAL               ","0","0","0","544","519","0","0","3 ","3","","2017","544","0","0","031","12C031","","","","0","",
"WKRL","17","09","12","DUVAL               ","0","0","0","0","0","0","0","6 ","3","","2017","0","0","0","031","12C031","","","","0","",
"JXP ","17","09","12","DUVAL               ","0","0","0","902","683","0","0","5 ","3","","2017","902","0","0","031","12C031","","","","0","",
"JXP ","17","10","12","DUVAL               ","0","0","0","1101","704","0","0","5 ","3","","2017","1101","0","0","031","12C031","","","","0","",
"ICRK","17","10","18","MADISON             ","0","0","80","80","359","0","0","3 ","4","","2017","0","0","0","095","18C095","HOURS INCREASED DUE TO INFLUX OF GRAIN","","","38","",
"ICRK","17","09","18","MADISON             ","0","0","46","46","205","0","0","3 ","4","","2017","0","0","0","095","18C095","TRAIN TRAFFIC INCREASED DUE TO SEASONAL MOVEMENT OF GRAIN.","","","58","",
"SCRS","17","03","06","RIVERSIDE           ","0","0","1352","1352","6382","0","0","3 ","7","","2017","0","0","0","065","06C065","","","","0","",
"QRR ","17","03","06","PLUMAS              ","0","0","0","846","596","0","0","3 ","7","","2017","846","0","0","063","06C063","","","","0","",
"PSRM","17","03","06","SAN DIEGO           ","0","0","16","208","0","2037","463","3 ","7","","2017","0","192","0","073","06C073","","","","0","",
"SJVR","17","03","06","KERN                ","0","0","0","17505","12844","0","0","3 ","7","","2017","17505","0","0","029","06C029","","","","0","",
"LACZ","17","05","06","LOS ANGELES         ","0","0","0","51430","0","3644198","607366","3 ","7","","2017","0","51430","0","037","06C037","","","","0","",
"BJRR","17","08","06","SAN DIEGO           ","0","0","60","60","384","0","0","3 ","7","","2017","0","0","0","073","06C073","","","","0","",
"LACZ","17","01","06","LOS ANGELES         ","0","0","0","51035","0","4026732","671122","3 ","7","","2017","0","51035","0","037","06C037","","","","0","",
"NVRR","17","10","06","NAPA                ","0","0","50","2282","17048","186624","5184","3 ","7","","2017","0","2232","0","055","06C055","","","","0","",
"LAJ ","17","03","06","LOS ANGELES         ","0","0","5562","5562","4152","0","0","6 ","7","","2017","0","0","0","037","06C037","","","","0","",
"QRR ","17","02","06","PLUMAS              ","0","0","0","144","292","0","0","3 ","7","","2017","144","0","0","063","06C063","","","","0","",
"CTSR","17","01","08","CONEJOS             ","0","0","0","0","0","0","0","3 ","6","","2017","0","0","0","021","08C021","WE ARE DOING OUR  WINTER MAINTENANCE AND REPAIRS,NO TRAINS RUNNING.","","","67","",
"DRIR","17","01","08","ADAMS               ","0","0","180","180","1377","0","0","3 ","6","","2017","0","0","0","001","08C001","","","","0","",
"SLC ","17","01","08","RIO GRANDE          ","0","0","0","468","1139","0","0","3 ","6","","2017","468","0","0","105","08C105","","","","0","",
"GLRX","17","03","08","CLEAR CREEK         ","0","0","4","4","1316","0","0","3 ","6","","2017","0","0","0","019","08C019","SEASONAL MAINTENANCE AND REPAIR OPERATIONS ONLY. ","","","48","",
"GWR ","17","05","08","LARIMER             ","0","0","864","5097","5436","0","0","3 ","6","","2017","4233","0","0","069","08C069","","","","0","",
"CW  ","17","04","08","PUEBLO              ","0","0","6768","6768","9262","0","0","3 ","6","","2017","0","0","0","101","08C101","","","","0","",
"DSNG","17","12","08","LA PLATA            ","0","0","1","1984","24558","488101","30115","3 ","6","","2017","0","1966","17","067","08C067","STATISTICS INCREASE WITH POLAR EXPRESS EVENT, 10% INCREASE IN RIDERSHIP OVER LAST YEAR.","","","87","",
"CTSR","17","12","08","CONEJOS             ","0","0","0","172","192","37026","3469","3 ","6","","2017","0","172","0","021","08C021","RAN A FEW CHRISTMAS TRAINS EVERYTHING  WENT WELL","","","48","",
"CRRX","17","07","08","FREMONT             ","0","0","0","2448","19417","580704","26196","3 ","6","","2017","0","2448","0","043","08C043","BUSY SUMMER EXCURSIONS","","","22","",
"DSNG","17","10","08","LA PLATA            ","0","0","9","4252","25975","100053","25046","3 ","6","","2017","0","3978","265","067","08C067","STATISTICS DECREASE WITH THE SILVERTON SEASON WINDING DOWN AND ENDING ON OCTOBER 28TH.","","","86","",
"SLC ","17","11","08","RIO GRANDE          ","0","0","0","475","856","0","0","3 ","6","","2017","475","0","0","105","08C105","","","","0","",
"CRRX","17","10","08","FREMONT             ","0","0","0","1392","13524","186480","7770","3 ","6","","2017","0","1392","0","043","08C043","LESS EXCURSIONS THIS TIME OF THE YEAR","","","37","",
"RTDC","17","10","08","DENVER              ","0","0","0","224135","30365","8902329","664507","6 ","6","","2017","0","224135","0","031","08C031","","","","0","",
"RTDZ","17","10","08","DENVER              ","0","0","0","186460","15981","12050","5236","3 ","6","","2017","0","186460","0","031","08C031","REVISED: 04242018 PER FRA PROJECT OFFICE REQUEST EMAIL.  ITEM #15 IS VERIFIED CORRECT; THAT IS NUMBE","R OF HOURS THAT MOW WORKED DURING OCTOBER 2017.","","147","",
"RRRR","17","11","08","FREMONT             ","0","0","0","1353","486","0","0","3 ","6","","2017","1353","0","0","043","08C043","INCREASE IN BUSINESS","","","20","",
"SLC ","17","12","08","RIO GRANDE          ","0","0","0","451","897","0","0","3 ","6","","2017","451","0","0","105","08C105","","","","0","",
"RTDC","17","11","08","DENVER              ","0","0","0","216607","31249","8380410","619833","6 ","6","","2017","0","216607","0","031","08C031","","","","0","",
"RTDZ","17","11","08","DENVER              ","0","0","0","163979","11718","12499","4604","3 ","6","","2017","0","163979","0","031","08C031","BOTH THE FRA PROJECT OFFICE AND THE FRA WASHINGTON DC OFFICE REQUESTED THAT RTD LIGHT RAIL OPERATION","S ADJUST VALUES IN ITEMS 12, 16, 17 TO BE MORE CONSISTENT WITH OTHER RAIL AGENCIES THAT REPORT FRA D","ATA.  MLC 12282017","218","",
"LCSR","17","12","08","LAKE                ","0","0","0","0","0","0","0","3 ","6","","2017","0","0","0","065","08C065","","","","0","",
"GLRX","17","11","08","CLEAR CREEK         ","0","0","2","9","1875","67676","9668","3 ","6","","2017","0","7","0","019","08C019","","","","0","",
"CW  ","17","12","08","PUEBLO              ","0","0","6864","6864","9826","0","0","3 ","6","","2017","0","0","0","101","08C101","","","","0","",
"CW  ","17","09","08","PUEBLO              ","0","0","7248","7248","10515","0","0","3 ","6","","2017","0","0","0","101","08C101","","","","0","",
"DRIR","17","10","08","ADAMS               ","0","0","160","160","1228","0","0","3 ","6","","2017","0","0","0","001","08C001","","","","0","",
"CW  ","17","10","08","PUEBLO              ","0","0","7296","7296","10796","0","0","3 ","6","","2017","0","0","0","101","08C101","","","","0","",
"DRIR","17","09","08","ADAMS               ","0","0","151","151","1162","0","0","3 ","6","","2017","0","0","0","001","08C001","","","","0","",
"LCSR","17","11","08","LAKE                ","0","0","2","2","16","0","0","3 ","6","","2017","0","0","0","065","08C065","","","","0","",
"LCSR","17","09","08","LAKE                ","0","0","4","524","945","100666","6101","3 ","6","","2017","0","520","0","065","08C065","","","","0","",
"LCSR","17","10","08","LAKE                ","0","0","4","140","128","17344","1084","3 ","6","","2017","0","106","30","065","08C065","","","","0","",
"CTSR","17","11","08","CONEJOS             ","0","0","0","276","140","0","0","3 ","6","","2017","276","0","0","021","08C021","WE HAVE JUST BEEN DOING SOME MAINTENANCE AND REPAIRS","","","52","",
"DRIR","17","05","08","ADAMS               ","0","0","182","182","1402","0","0","3 ","6","","2017","0","0","0","001","08C001","","","","0","",
"CTSR","17","05","08","CONEJOS             ","0","0","0","704","634","76702","1185","3 ","6","","2017","0","704","0","021","08C021","WE HAVE JUST STARTED OUR TOURIST OPERATING SEASON","","","49","",
"GWR ","17","08","08","LARIMER             ","0","0","900","5375","5024","0","0","3 ","6","","2017","4475","0","0","069","08C069","","","","0","",
"VST ","17","07","08","KIOWA               ","0","0","0","0","0","0","0","6 ","6","","2017","0","0","0","061","08C061","","","","0","",
"DRIR","17","08","08","ADAMS               ","0","0","170","170","1306","0","0","3 ","6","","2017","0","0","0","001","08C001","","","","0","",
"RTDZ","17","07","08","DENVER              ","0","0","0","11952","10542","1924627","54047","3 ","6","","2017","0","11952","0","031","08C031","BOTH THE FRA PROJECT ANALYST AND THE FRA WASHINGTON DC OFFICES REQUESTED THAT RTD LIGHT RAIL OPERATI","ONS ADJUST VALUES IN ITEM 12, 16, AND 17 TO BE MORE CONSISTENT WITH OTHER RAIL AGENCIES THAT REPORT ","FRA DATA.  MLC 08312017 ","223","",
"SLC ","17","08","08","RIO GRANDE          ","0","0","0","566","1351","0","0","3 ","6","","2017","566","0","0","105","08C105","","","","0","",
"SLC ","17","05","08","RIO GRANDE          ","0","0","0","361","924","0","0","3 ","6","","2017","361","0","0","105","08C105","","","","0","",
"RTDC","17","04","08","DENVER              ","0","0","0","221235","31722","7192659","541538","6 ","6","","2017","0","221235","0","031","08C031","","","","0","",
"RTDZ","17","04","08","DENVER              ","0","0","0","11812","10468","2055409","57720","3 ","6","","2017","0","11812","0","031","08C031","BOTH THE FRA PROJECT ANALYST AND THE FRA WASHINGTON DC OFFICES REQUESTED THAT RTD LIGHT RAIL OPERATI","ONS ADJUST VALUES IN ITEM 12, 16, AND 17 TO BE MORE CONSISTENT WITH OTHER RAIL AGENCIES THAT REPORT ","FRA DATA.  MLC 07312017","223","",
"RRRR","17","04","08","FREMONT             ","0","0","0","909","390","0","0","3 ","6","","2017","909","0","0","043","08C043","DECREASE IN BUSINESS","","","20","",
"CW  ","17","05","08","PUEBLO              ","0","0","7488","7488","10352","0","0","3 ","6","","2017","0","0","0","101","08C101","","","","0","",
"GLRX","17","04","08","CLEAR CREEK         ","0","0","5","12","1735","4746","678","3 ","6","","2017","0","7","0","019","08C019","START OF PASSENGER HAULING SEASON","","","33","",
"RTDC","17","07","08","DENVER              ","0","0","0","222882","30369","8604346","628309","6 ","6","","2017","0","222882","0","031","08C031","","","","0","",
"CRRX","17","04","08","FREMONT             ","0","0","0","840","9054","97320","4055","3 ","6","","2017","0","840","0","043","08C043","SUN - FRI - 1 RUN DAILY.  SAT - 2 RUNS DAILY.  RIDERSHIP IS STEADILY INCREASING.","","","80","",
"DRIR","17","04","08","ADAMS               ","0","0","176","176","1358","0","0","3 ","6","","2017","0","0","0","001","08C001","","","","0","",
"GWR ","17","04","08","LARIMER             ","0","0","942","5190","4769","0","0","3 ","6","","2017","4248","0","0","069","08C069","","","","0","",
"DRIR","17","02","08","ADAMS               ","0","0","154","154","1188","0","0","3 ","6","","2017","0","0","0","001","08C001","","","","0","",
"DSNG","17","02","08","LA PLATA            ","0","0","7","913","14538","96694","1885","3 ","6","","2017","0","804","102","067","08C067","","","","0","",
"GLRX","17","09","08","CLEAR CREEK         ","0","0","5","12","2665","152509","21787","3 ","6","","2017","0","7","0","019","08C019","","","","0","",
"VST ","17","08","08","KIOWA               ","0","0","0","0","0","0","0","6 ","6","","2017","0","0","0","061","08C061","","","","0","",
"VST ","17","09","08","KIOWA               ","0","0","0","0","0","0","0","6 ","6","","2017","0","0","0","061","08C061","","","","0","",
"DSNG","17","11","08","LA PLATA            ","0","0","4","738","19687","130221","8003","3 ","6","","2017","0","486","248","067","08C067","PASSENGERS AND MILES DECREASE AT END OF SILVERTON EXCURSION OPERATING SEASON. CASCADE CANYON AND `PO","LAR EXPRESS` EXCURSIONS RESUMED AT THANKSGIVING.","","148","",
"SDTI","17","05","06","SAN DIEGO           ","0","0","0","162409","22109","13766966","2268654","3 ","7","","2017","0","162409","0","073","06C073","","","","0","",
"NCTC","17","05","06","SAN DIEGO           ","0","0","0","23810","28684","3016674","118874","6 ","7","","2017","0","23810","0","073","06C073","","","","0","",
"PSVR","17","05","06","SACRAMENTO          ","0","0","0","0","0","0","0","3 ","7","","2017","0","0","0","067","06C067","NO HEAVY EQUIPMENT OPERATIONS THIS MONTH.","","","41","",
"PSVR","17","06","06","SACRAMENTO          ","0","0","0","0","0","0","0","3 ","7","","2017","0","0","0","067","06C067","NO HEAVY EQUIPMENT OPERATIONS THIS MONTH.","","","41","",
"STE ","17","05","06","SAN JOAQUIN         ","0","0","825","825","1181","0","0","3 ","7","","2017","0","0","0","077","06C077","","","","0","",
"CCT ","17","06","06","SAN JOAQUIN         ","0","0","3785","4357","4293","0","0","3 ","7","","2017","572","0","0","077","06C077","","","","0","",
"SAV ","17","07","06","SACRAMENTO          ","0","0","2017","2017","745","0","0","3 ","7","","2017","0","0","0","067","06C067","","","","0","",
"SCRS","17","07","06","RIVERSIDE           ","0","0","1352","1352","6311","0","0","3 ","7","","2017","0","0","0","065","06C065","","","","0","",
"RPRC","17","01","06","CONTRA COSTA        ","0","0","4350","9570","2646","0","0","3 ","7","","2017","5220","0","0","013","06C013","","","","0","",
"ACEX","17","02","06","SAN JOAQUIN         ","0","0","0","10054","13913","3207105","74701","6 ","7","","2017","0","9531","523","077","06C077","","","","0","",
