"RAILROAD","IYR","IMO","STATE","COUNTY","LOCOMI","MTMI","ysmi","TOTMI","EMPHRS","PASSMI","REVPASS","TYPRR","REGION","DUMMY","YEAR4","FRTRNMI","PASTRNMI","OTHERMI","CNTYCD","STCNTY","NARR1","NARR2","NARR3","NARRLEN",DUMMY1
"CWR ","18","12","06","MENDOCINO           ","0","0","0","974","6462","87193","8485","3 ","7","","2018","0","942","32","045","06C045","SEASONAL INCREASE IN WORKER HOURS, RIDERSHIP, AND PASSENGER MILES BECAUSE OF XMAS TRAINS.","","","89","",
"BLRR","18","06","18","WARREN              ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","171","18C171","WE ARE A HOLDING COMPANY AND OPERATE NO TRAIN OR TRACK EQUIPMENT.  WE HAVE NO EMPLOYEES AND NO SALAR","Y.  ALL OUR WORK IS DONE BY THE KBSR WHO HAS COMPLETE OPERATING RIGHTS.  THEY WOULD REPORT ANY ACCID","ENTS ON THIS LINE.","218","",
"SCS ","18","03","18","WARRICK             ","0","0","120","400","775","0","0","3 ","4","","2018","280","0","0","173","18C173","","","","0","",
"CAMY","18","05","18","FAYETTE             ","0","0","0","355","564","0","0","3 ","4","","2018","355","0","0","041","18C041","","","","0","",
"MGRZ","18","01","18","CLARK               ","0","0","8112","8112","1352","0","0","3 ","4","","2018","0","0","0","019","18C019","","","","0","",
"YSRR","18","03","18","FAYETTE             ","0","0","0","373","1347","0","0","3 ","4","","2018","373","0","0","041","18C041","","","","0","",
"ICRK","18","01","18","MADISON             ","0","0","10","10","465","0","0","3 ","4","","2018","0","0","0","095","18C095","","","","0","",
"LSIZ","18","08","18","PUTNAM              ","0","0","103","103","643","0","0","3 ","4","","2018","0","0","0","133","18C133","","","","0","",
"SCS ","18","04","18","WARRICK             ","0","0","155","485","833","0","0","3 ","4","","2018","330","0","0","173","18C173","","","","0","",
"HVMV","18","03","18","STARKE              ","0","0","1","34","0","5049","459","3 ","4","","2018","0","33","0","149","18C149","","","","0","",
"VVRR","18","08","18","FAYETTE             ","0","0","0","12","755","0","0","3 ","4","","2018","12","0","0","041","18C041","MAINTENANCE WORK PERFORMED","","","26","",
"CKIN","18","08","18","FAYETTE             ","0","0","0","524","1342","0","0","3 ","4","","2018","524","0","0","041","18C041","","","","0","",
"CMPA","18","08","18","JEFFERSON           ","0","0","1","164","1155","0","0","3 ","4","","2018","163","0","0","077","18C077","","","","0","",
"ICRK","18","10","18","MADISON             ","0","0","40","40","180","0","0","3 ","4","","2018","0","0","0","095","18C095","","","","0","",
"SCS ","18","08","18","WARRICK             ","0","0","70","485","1026","0","0","3 ","4","","2018","415","0","0","173","18C173","","","","0","",
"SIND","18","08","18","CLARK               ","0","0","88","258","800","0","0","3 ","4","","2018","170","0","0","019","18C019","","","","0","",
"CSS ","18","09","18","LA PORTE            ","0","0","0","7400","11645","0","0","3 ","4","","2018","7400","0","0","091","18C091","","","","0","",
"SCS ","18","07","18","WARRICK             ","0","0","65","485","972","0","0","3 ","4","","2018","420","0","0","173","18C173","","","","0","",
"IERR","18","06","18","UNION               ","0","0","15","505","256","0","0","3 ","4","","2018","490","0","0","161","18C161","","","","0","",
"LMIC","18","02","18","PORTER              ","0","0","10200","10200","4989","0","0","3 ","4","","2018","0","0","0","127","18C127","","","","0","",
"LNAL","18","02","18","HARRISON            ","0","0","39","129","409","0","0","3 ","4","","2018","90","0","0","061","18C061","","","","0","",
"VVRR","18","06","18","FAYETTE             ","0","0","0","30","572","0","0","3 ","4","","2018","30","0","0","041","18C041","","","","0","",
"YSRR","18","06","18","FAYETTE             ","0","0","0","499","1285","0","0","3 ","4","","2018","499","0","0","041","18C041","","","","0","",
"WVRR","18","06","18","FAYETTE             ","0","0","10","833","1079","52129","7768","3 ","4","","2018","0","823","0","041","18C041","WE ARE A SEASONAL TOURIST RAILROAD. ","","","35","",
"ACEX","18","08","06","SAN JOAQUIN         ","0","0","0","16271","16571","5984325","137442","6 ","7","","2018","0","15658","613","077","06C077","","","","0","",
"BJRR","18","05","06","SAN DIEGO           ","0","0","60","60","384","0","0","3 ","7","","2018","0","0","0","073","06C073","","","","0","",
"VTAZ","18","07","06","SANTA CLARA         ","0","0","0","14809","5181","434835","71855","3 ","7","","2018","0","14809","0","085","06C085","","","","0","",
"MET ","18","08","06","STANISLAUS          ","0","0","3728","3728","8747","0","0","3 ","7","","2018","0","0","0","099","06C099","THE MONTH OF AUGUST SHOWED A SIGNIFICANT INCREASE IN EMPLOYEE HOURS VS. THE PREVIOUS MONTH DUE TO WO","RKING 8 MORE DAYS THAN THE PREVIOUS MONTH.","","142","",
"RPRC","18","12","06","CONTRA COSTA        ","0","0","3850","8470","2487","0","0","3 ","7","","2018","4620","0","0","013","06C013","","","","0","",
"CCT ","18","11","06","SAN JOAQUIN         ","0","0","3876","4370","3913","0","0","3 ","7","","2018","494","0","0","077","06C077","","","","0","",
"SFBR","18","10","06","SAN FRANCISCO       ","0","0","264","269","2392","0","0","3 ","7","","2018","5","0","0","075","06C075","","","","0","",
"RPRC","18","08","06","CONTRA COSTA        ","0","0","4310","9482","2521","0","0","3 ","7","","2018","5172","0","0","013","06C013","","","","0","",
"RPRC","18","10","06","CONTRA COSTA        ","0","0","4540","9988","2827","0","0","3 ","7","","2018","5448","0","0","013","06C013","","","","0","",
"WRM ","18","11","06","SOLANO              ","0","0","0","316","289","3405","452","3 ","7","","2018","0","316","0","095","06C095","NONE","","","4","",
"WFS ","18","10","06","TULARE              ","0","0","48","48","0","0","0","3 ","7","","2018","0","0","0","107","06C107","","","","0","",
"ACEX","18","11","06","SAN JOAQUIN         ","0","0","0","13953","14294","5353829","122880","6 ","7","","2018","0","13276","677","077","06C077","","","","0","",
"SFBR","18","11","06","SAN FRANCISCO       ","0","0","270","275","2080","0","0","3 ","7","","2018","5","0","0","075","06C075","","","","0","",
"CSRM","18","11","06","SACRAMENTO          ","0","0","15","63","64","45234","7439","3 ","7","","2018","0","48","0","067","06C067","","","","0","",
"NVRR","18","11","06","NAPA                ","0","0","50","2978","18543","336888","9358","3 ","7","","2018","0","2928","0","055","06C055","","","","0","",
"CFNR","18","12","06","YOLO                ","0","0","0","6095","5862","0","0","3 ","7","","2018","6095","0","0","113","06C113","NO INJURIES OR ILLNESSES TO REPORT","","","34","",
"MET ","18","12","06","STANISLAUS          ","0","0","3450","3450","7149","0","0","3 ","7","","2018","0","0","0","099","06C099","","","","0","",
"SDIY","18","12","06","SAN DIEGO           ","0","0","0","521","1089","0","0","3 ","7","","2018","521","0","0","073","06C073","NO INJURIES OR ILLNESSES TO REPORT","","","34","",
"SJVR","18","12","06","KERN                ","0","0","0","18531","13120","0","0","3 ","7","","2018","18531","0","0","029","06C029","SEE ATTACHED FORM 6180.55A","","","26","",
"VCRR","18","12","06","VENTURA             ","0","0","0","264","330","0","0","3 ","7","","2018","264","0","0","111","06C111","NO INJURIES OR ILLNESSES TO REPORT","","","34","",
"PSRR","18","09","06","SAN DIEGO           ","0","0","1640","2798","1293","0","0","3 ","7","","2018","1158","0","0","073","06C073","","","","0","",
"PSRR","18","10","06","SAN DIEGO           ","0","0","1991","3168","1479","0","0","3 ","7","","2018","1177","0","0","073","06C073","","","","0","",
"PSRR","18","11","06","SAN DIEGO           ","0","0","1640","2792","1578","0","0","3 ","7","","2018","1152","0","0","073","06C073","","","","0","",
"ACEX","18","12","06","SAN JOAQUIN         ","0","0","0","12452","13384","4265747","98973","6 ","7","","2018","0","11489","963","077","06C077","","","","0","",
"NWP ","18","01","06","SONOMA              ","0","0","144","800","834","0","0","6 ","7","","2018","656","0","0","097","06C097","","","","0","",
"NWP ","18","02","06","SONOMA              ","0","0","162","878","914","0","0","6 ","7","","2018","716","0","0","097","06C097","","","","0","",
"KJRY","18","12","17","PEORIA              ","0","0","552","2026","3379","0","0","3 ","4","","2018","1474","0","0","143","17C143","","","","0","",
"KTR ","18","12","17","PEORIA              ","0","0","47","47","107","0","0","3 ","4","","2018","0","0","0","143","17C143","","","","0","",
"IRYM","18","12","17","MCHENRY             ","0","0","36","436","0","155720","15572","3 ","4","","2018","0","400","0","111","17C111","WEEKENDS ONLY IN DECEMBER THROUGH DECEMBER 23RD FOR HAPPY HOLIDAY RAIL THE SANTA TRAIN. ","","","87","",
"ISW ","18","12","17","PEORIA              ","0","0","23","23","260","0","0","3 ","4","","2018","0","0","0","143","17C143","","","","0","",
"JERX","18","12","17","MASSAC              ","0","0","0","41","0","0","0","3 ","4","","2018","41","0","0","127","17C127","","","","0","",
"KBSR","18","12","17","IROQUOIS            ","0","0","228","2506","1219","0","0","3 ","4","","2018","2278","0","0","075","17C075","","","","0","",
"ILW ","18","12","17","BOND                ","0","0","0","0","0","0","0","6 ","4","","2018","0","0","0","005","17C005","","","","0","",
"ALAB","18","12","17","PEORIA              ","0","0","0","0","471","0","0","3 ","4","","2018","0","0","0","143","17C143","OPERATES AS NEEDED. ACCURATE AS REPORTED. ","","","41","",
"PRY ","18","12","17","PEORIA              ","0","0","0","0","0","0","0","6 ","4","","2018","0","0","0","143","17C143","NO SERVICE REQUIRED THIS MONTH. NO BUSINESS","","","43","",
"ONWX","18","06","12","LAKE                ","0","0","23","700","575","39671","4937","","3","","2018","0","677","0","069","12C069","IN JUNE ONWX OPERATED A THE WIZARD OF OZ TRAIN RIDE. THIS WAS AN EVENT TRAIN BASED ON THE WIZARD OF ","OZ MOVIE. ","","109","",
"JXP ","18","06","12","DUVAL               ","0","0","0","989","681","0","0","5 ","3","","2018","989","0","0","031","12C031","","","","0","",
"JXP ","18","07","12","DUVAL               ","0","0","0","1115","669","0","0","5 ","3","","2018","1115","0","0","031","12C031","","","","0","",
"SGLR","18","08","12","LEE                 ","0","0","174","3018","9754","68472","1902","3 ","3","","2018","2052","792","0","071","12C071","PASSENGER COUNTS DOWN SLIGHTLY DUE TO RECENT PRESS ABOUT SOUTHWEST FLORIDA WATER ISSUES (TOXIC ALGAE",", FISH KILLS) AND STUDENTS RETURNING BACK TO SCHOOL IN MID-AUGUST
ONE EMPLOYEE SUFFERED MINOR INJUR","Y TO LEFT KNEE DUE TO UNANTICIPATED ABRUPT MOVEMEN","250","",
"CSX ","18","08","12","DUVAL               ","0","0","905065","6381260","3540094","0","0","1 ","3","","2018","5476195","0","0","031","12C031","","","","0","",
"JXP ","18","09","12","DUVAL               ","0","0","0","1248","683","0","0","5 ","3","","2018","1248","0","0","031","12C031","","","","0","",
"TNHR","18","09","12","DUVAL               ","0","0","0","386","714","0","0","3 ","3","","2018","386","0","0","031","12C031","FREIGHT TRAIN MILES ARE LOW DUE TO LACK OF AVAILABILITY OF ADEQUATE CARS AND CUSTOMER BEING `DOWN` F","OR MAINTENANCE FOR MORE THAN TWO WEEKS. ","","139","",
"WKRL","18","09","12","DUVAL               ","0","0","0","0","0","0","0","6 ","3","","2018","0","0","0","031","12C031","","","","0","",
"SGLR","18","09","12","LEE                 ","0","0","136","2716","8939","69876","1941","3 ","3","","2018","1824","756","0","071","12C071","NUMBER OF PASSENGERS TRANSPORTED AND PASSENGER MILES WERE UP COMPARED TO OUR AVERAGE NUMBERS FOR THE"," MONTH OF SEPTEMBER - ESPECIALLY WHEN COMPARED TO OUR NUMBERS DURING SEPTEMBER 2017 DUE TO HURRICANE"," IRMA HITTING SOUTHWEST FLORIDA. ","232","",
"CCKY","18","09","12","DUVAL               ","0","0","51","872","585","0","0","3 ","3","","2018","821","0","0","031","12C031","","","","0","",
"ONWX","18","09","12","LAKE                ","0","0","20","1015","421","43597","2535","","3","","2018","0","995","0","069","12C069","","","","0","",
"FCEN","18","08","12","ORANGE              ","0","0","1145","2063","4313","0","0","3 ","3","","2018","918","0","0","095","12C095","","","","0","",
"FMID","18","08","12","ORANGE              ","0","0","714","1018","821","0","0","3 ","3","","2018","304","0","0","095","12C095","","","","0","",
"FNOR","18","08","12","ORANGE              ","0","0","998","1550","1691","0","0","3 ","3","","2018","552","0","0","095","12C095","","","","0","",
"CARR","18","09","12","DUVAL               ","0","0","1553","1553","1048","0","0","6 ","3","","2018","0","0","0","031","12C031","","","","0","",
"MNBR","18","11","12","DUVAL               ","0","0","210","4310","4421","0","0","3 ","3","","2018","4100","0","0","031","12C031","","","","0","",
"KWT ","18","11","12","DUVAL               ","0","0","40","1190","729","0","0","3 ","3","","2018","1150","0","0","031","12C031","","","","0","",
"CFRC","18","07","12","SEMINOLE            ","0","0","63","26447","619","1195165","79112","6 ","3","","2018","0","26384","0","117","12C117","CFRC IS A COMMUTER SERVICE IN THE MIDDLE OF FLORIDA. FOR THE MONTH OF JULY THE CFRC HAD ONE CROSSING"," ACCIDENT AND 1 REPORTABLE INJURY. THERE IS 4 RAILROAD EMPLOYEES AND THE REST OF THE WORK FORCE ARE ","CONTRACTED EMPLOYEES.","221","",
"FEC ","18","03","12","DUVAL               ","0","0","56931","194583","118406","0","0","2 ","3","","2018","137652","0","0","031","12C031","","","","0","",
"SFRV","18","11","12","BROWARD             ","0","0","3753","97884","19138","9805653","371801","6 ","3","","2018","0","94003","128","011","12C011","","","","0","",
"LDRR","18","11","12","DUVAL               ","0","0","1169","5516","5186","0","0","3 ","3","","2018","4347","0","0","031","12C031","","","","0","",
"CSX ","18","11","12","DUVAL               ","0","0","845969","6167744","3268053","0","0","1 ","3","","2018","5321775","0","0","031","12C031","","","","0","",
"SGLR","18","11","12","LEE                 ","0","0","158","2810","10112","86112","2392","3 ","3","","2018","1824","828","0","071","12C071","NUMBER OF PASSENGERS TRANSPORTED AND PASSENGER MILES WENT UP IN NOVEMBER 2018. 
NUMBER OF FREIGHT M","ILES WENT DOWN SLIGHTLY IN NOVEMBER 2018. 
NO FATAL OR NONFATAL INJURIES (EMPLOYEES, CONTRACTORS, T","RESPASSERS) OCCURED DURING NOVEMBER 2018.","241","",
"WGCR","18","05","12","DUVAL               ","0","0","0","738","505","0","0","3 ","3","","2018","738","0","0","031","12C031","","","","0","",
"WKRL","18","05","12","DUVAL               ","0","0","0","0","0","0","0","6 ","3","","2018","0","0","0","031","12C031","","","","0","",
"JXP ","18","05","12","DUVAL               ","0","0","0","933","716","0","0","5 ","3","","2018","933","0","0","031","12C031","","","","0","",
"BLF ","18","09","12","MIAMI-DADE          ","0","0","5","50419","49920","2512881","52850","","3","","2018","0","50414","0","086","12C086","","","","0","",
"ONWX","18","08","12","LAKE                ","0","0","60","912","441","31826","2840","","3","","2018","0","852","0","069","12C069","","","","0","",
"COEH","18","11","12","DUVAL               ","0","0","0","144","153","0","0","3 ","3","","2018","144","0","0","031","12C031","","","","0","",
"CCPN","18","12","12","DUVAL               ","0","0","4324","4324","3135","0","0","3 ","3","","2018","0","0","0","031","12C031","INCREASED SWITCHING MILEAGE DUE TO INCREASED MILITARY AND WIND BLADE TRAFFIC. WORKER HOURS ARE REPOR","TED BY PAYROLL AND ARE CORRECT.","","131","",
"EMRY","18","11","23","AROOSTOOK           ","0","0","0","4990","3666","0","0","3 ","1","","2018","4990","0","0","003","23C003","","","","0","",
"EMRY","18","12","23","AROOSTOOK           ","0","0","0","4400","3504","0","0","3 ","1","","2018","4400","0","0","003","23C003","","","","0","",
"MNR ","18","10","23","AROOSTOOK           ","0","0","0","10643","5346","0","0","3 ","1","","2018","10643","0","0","003","23C003","","","","0","",
"CMQX","18","06","23","PENOBSCOT           ","0","0","4927","13367","15455","0","0","5 ","1","","2018","8440","0","0","019","23C019","","","","0","",
