"RAILROAD","IYR","IMO","STATE","COUNTY","LOCOMI","MTMI","ysmi","TOTMI","EMPHRS","PASSMI","REVPASS","TYPRR","REGION","DUMMY","YEAR4","FRTRNMI","PASTRNMI","OTHERMI","CNTYCD","STCNTY","NARR1","NARR2","NARR3","NARRLEN",DUMMY1
"PHL ","19","07","06","LOS ANGELES         ","0","0","16120","16120","31071","0","0","3 ","7","","2019","0","0","0","037","06C037","SWITCHING MILES IS BASED ON GPS TRACKING OF ALL LOCOMOTIVE FLEETS","","","65","",
"SAV ","19","08","06","SACRAMENTO          ","0","0","2450","2450","1114","0","0","3 ","7","","2019","0","0","0","067","06C067","","","","0","",
"TRC ","19","08","06","SAN BERNARDINO      ","0","0","409","812","3954","0","0","3 ","7","","2019","403","0","0","071","06C071","TRAIN MILES LOWER DUE TO EARTHQUAKES ON JULY 4TH AND 5TH, 2019","","","62","",
"MET ","19","08","06","STANISLAUS          ","0","0","3626","3626","7746","0","0","3 ","7","","2019","0","0","0","099","06C099","","","","0","",
"SERA","19","05","06","YOLO                ","0","0","173","2098","10059","0","0","3 ","7","","2019","1925","0","0","113","06C113","THREE PAY PERIODS IN THE MONTH OF MAY MADE THE TOTAL HOURS WORKED GREATER THAN NORMAL.","","","86","",
"SPP ","19","05","06","SANTA CRUZ          ","0","0","0","72","213","0","0","3 ","7","","2019","72","0","0","087","06C087","","","","0","",
"PHL ","19","04","06","LOS ANGELES         ","0","0","14690","14690","30996","0","0","3 ","7","","2019","0","0","0","037","06C037","THE SWITCHING MILES ARE TRACKED ON GPS FROM ALL LOCOMOTIVE FLEET","","","64","",
"SCRT","19","04","06","SACRAMENTO          ","0","0","0","54242","0","8423462","485742","3 ","7","","2019","0","51978","2264","067","06C067","","","","0","",
"SDTI","19","04","06","SAN DIEGO           ","0","0","0","159119","9828","12803821","2251750","3 ","7","","2019","0","159119","0","073","06C073","","","","0","",
"SAV ","19","05","06","SACRAMENTO          ","0","0","1930","1930","918","0","0","3 ","7","","2019","0","0","0","067","06C067","","","","0","",
"CCT ","19","05","06","SAN JOAQUIN         ","0","0","4064","4636","4368","0","0","3 ","7","","2019","572","0","0","077","06C077","","","","0","",
"SCAX","19","03","06","LOS ANGELES         ","0","0","0","229803","101705","28424230","919878","6 ","7","","2019","0","229803","0","037","06C037","RAILROAD HOURS INCREASED IN MARCH DUE TO THREE PAY PERIODS.","","","59","",
"SFBR","19","02","06","SAN FRANCISCO       ","0","0","377","382","2416","0","0","3 ","7","","2019","5","0","0","075","06C075","","","","0","",
"SCRS","19","04","06","RIVERSIDE           ","0","0","12960","12960","5337","0","0","3 ","7","","2019","0","0","0","065","06C065","","","","0","",
"LACZ","19","04","06","LOS ANGELES         ","0","0","0","16088","0","1631160","271860","3 ","7","","2019","0","16088","0","037","06C037","REHABILITATION WORK IS CURRENTLY BEING PERFORMED ON HALF OF THE ALIGNMENT. ALL CROSSINGS IN THAT REG","ION ARE CLOSED UNTIL BEGINNING OF JUNE, THEN WORK WILL COMMENCE ON THE OTHER HALF. THEREFORE THE FLU","CTUATIONS IN NUMBERS OF MILES OPERATED AND PASSENG","250","",
"BJRR","19","02","06","SAN DIEGO           ","0","0","60","60","384","0","0","3 ","7","","2019","0","0","0","073","06C073","","","","0","",
"VTAZ","19","04","06","SANTA CLARA         ","0","0","0","14723","5000","441014","75661","3 ","7","","2019","0","14723","0","085","06C085","","","","0","",
"FMWX","19","04","06","VENTURA             ","0","0","2","178","214","83518","2503","3 ","7","","2019","0","158","18","111","06C111","#14 FILM AND OTHER MAINTENANCE","","","30","",
"PSVR","19","03","06","SACRAMENTO          ","0","0","0","0","0","0","0","3 ","7","","2019","0","0","0","067","06C067","NO HEAVY EQUIPMENT OPERATIONS THIS MONTH.","","","41","",
"PSVR","19","04","06","SACRAMENTO          ","0","0","1","6","0","0","0","3 ","7","","2019","0","0","5","067","06C067","OTHER TRAIN MILES = 2.5 X 2 = 5 MILE DEADHEAD.","","","46","",
"PSVR","19","05","06","SACRAMENTO          ","0","0","0","0","0","0","0","3 ","7","","2019","0","0","0","067","06C067","NO HEAVY EQUIPMENT OPERATIONS.","","","30","",
"CCT ","19","08","06","SAN JOAQUIN         ","0","0","5022","5594","4661","0","0","3 ","7","","2019","572","0","0","077","06C077","","","","0","",
"WFS ","19","07","06","TULARE              ","0","0","48","48","0","0","0","3 ","7","","2019","0","0","0","107","06C107","","","","0","",
"RPRC","19","03","06","CONTRA COSTA        ","0","0","4184","9204","2601","0","0","3 ","7","","2019","5020","0","0","013","06C013","","","","0","",
"SERA","19","08","06","YOLO                ","0","0","170","2057","6711","0","0","3 ","7","","2019","1887","0","0","113","06C113","NONE","","","4","",
"SPP ","19","09","06","SANTA CRUZ          ","0","0","0","90","235","0","0","3 ","7","","2019","90","0","0","087","06C087","","","","0","",
"SCAX","19","07","06","LOS ANGELES         ","0","0","0","237719","80971","28487235","921917","6 ","7","","2019","0","237719","0","037","06C037","","","","0","",
"SPP ","19","08","06","SANTA CRUZ          ","0","0","0","78","134","0","0","3 ","7","","2019","78","0","0","087","06C087","","","","0","",
"VTAZ","19","08","06","SANTA CLARA         ","0","0","0","15042","4837","497338","77619","3 ","7","","2019","0","15042","0","085","06C085","VTA OEPRATES APPROXIMATELY 10% OF OUR RAIL SERVICE MILEAGE WITHIN THE VASONA CORRIDOR. VTA IS USING ","THE TOTAL AMOUNT OF HOURS WORKED & DIVIDING IT BY TEN TO COME UP WITH THE ANSWER TO ITEM 15 `RAILROA","D WORKER HOURS`.","216","",
"FMWX","19","03","06","VENTURA             ","0","0","1","172","167","28846","1275","3 ","7","","2019","0","170","1","111","06C111","#14 - OTHER MAINTENANCE","","","23","",
"SPP ","19","04","06","SANTA CRUZ          ","0","0","0","126","251","0","0","3 ","7","","2019","126","0","0","087","06C087","EMPLOYEE TERMINATED DURING THE MONTH","","","36","",
"SAV ","19","04","06","SACRAMENTO          ","0","0","1845","1845","766","0","0","3 ","7","","2019","0","0","0","067","06C067","","","","0","",
"WRM ","19","04","06","SOLANO              ","0","0","0","505","567","33594","3390","3 ","7","","2019","0","505","0","095","06C095","NONE","","","4","",
"CFNR","19","09","06","YOLO                ","0","0","0","6190","5579","0","0","3 ","7","","2019","6190","0","0","113","06C113","NO INJURIES OR ILLNESSES TO REPORT","","","34","",
"PCMZ","19","09","06","SANTA CLARA         ","0","0","2304","113566","81996","34587848","1484457","6 ","7","","2019","0","111262","0","085","06C085","","","","0","",
"PHL ","19","09","06","LOS ANGELES         ","0","0","18050","18050","28431","0","0","3 ","7","","2019","0","0","0","037","06C037","SWITCHING MILES ARE BASED ON LOCOMOTIVE GPS SYSTEM.","","","51","",
"SDIY","19","09","06","SAN DIEGO           ","0","0","0","420","1052","0","0","3 ","7","","2019","420","0","0","073","06C073","NO INJURIES OR ILLNESSES TO REPORT","","","34","",
"SJVR","19","09","06","KERN                ","0","0","0","19047","12582","0","0","3 ","7","","2019","19047","0","0","029","06C029","NO INJURIES OR ILLNESSES TO REPORT","","","34","",
"VCRR","19","09","06","VENTURA             ","0","0","0","315","6090","0","0","3 ","7","","2019","315","0","0","111","06C111","NO INJURIES OR ILLNESSES TO REPORT
","","","36","",
"SCRT","19","09","06","SACRAMENTO          ","0","0","0","86639","0","7848286","449443","3 ","7","","2019","0","50234","36405","067","06C067","","","","0","",
"WOPR","19","04","06","ALAMEDA             ","0","0","90","90","224","0","0","3 ","7","","2019","0","0","0","001","06C001","","","","0","",
"SDTI","19","09","06","SAN DIEGO           ","0","0","0","162330","9947","14084701","2477265","3 ","7","","2019","0","162330","0","073","06C073","","","","0","",
"SMRT","19","05","06","SONOMA              ","0","0","10","36244","26456","2420212","56284","6 ","7","","2019","0","36034","200","097","06C097","","","","0","",
"OERY","19","09","06","RIVERSIDE           ","0","0","0","102","0","1788","596","3 ","7","","2019","0","102","0","065","06C065","","","","0","",
"NCTC","19","04","06","SAN DIEGO           ","0","0","0","24395","42829","3278324","117083","6 ","7","","2019","0","24395","0","073","06C073","","","","0","",
"NICX","19","04","06","ALAMEDA             ","0","0","10","305","0","39987","2962","3 ","7","","2019","0","270","25","001","06C001","11. NONE, 13. YARD SWITCHING FOR MOVE, 14. WORK TRAINS, 15. ALL VOLUNTEER, 16. BASED ON 13.5 MILE RO","UND TRIP, 17. EVERY WEEKEND STEAM OPERATION.","","144","",
"NWP ","19","04","06","SONOMA              ","0","0","120","836","731","0","0","6 ","7","","2019","716","0","0","097","06C097","","","","0","",
"SFBR","19","04","06","SAN FRANCISCO       ","0","0","318","323","2464","0","0","3 ","7","","2019","5","0","0","075","06C075","","","","0","",
"NICX","19","03","06","ALAMEDA             ","0","0","5","165","0","16875","1250","3 ","7","","2019","0","145","15","001","06C001","11. NONE, 13. YARD SWITCHING, 14. WORK TRAINS, 15. ALL VOLUNTEER GROUP, 16. BASED ON 13.5 MILE ROUND"," TRIP, 17. NORMAL OPERATION","","127","",
"NWP ","19","03","06","SONOMA              ","0","0","128","570","798","0","0","6 ","7","","2019","442","0","0","097","06C097","","","","0","",
"QRR ","19","03","06","PLUMAS              ","0","0","0","378","400","0","0","3 ","7","","2019","378","0","0","063","06C063","","","","0","",
"SCRS","19","03","06","RIVERSIDE           ","0","0","13392","13392","5644","0","0","3 ","7","","2019","0","0","0","065","06C065","","","","0","",
"SFBR","19","03","06","SAN FRANCISCO       ","0","0","396","401","2352","0","0","3 ","7","","2019","5","0","0","075","06C075","","","","0","",
"BOMX","19","07","24","BALTIMORE CITY      ","0","0","30","90","1215","3600","1200","3 ","2","","2019","0","60","0","510","24C510","PASSENGER AND EMPLOYEE HOURS VARY ON MUSEUM VISITORS AND SPECIAL EVENTS","","","71","",
"MACZ","19","09","24","BALTIMORE           ","0","0","667","112993","47883","22627699","748518","6 ","2","","2019","0","103452","8874","005","24C005","","","","0","",
"MACZ","19","04","24","BALTIMORE           ","0","0","732","122645","53608","25103234","830408","6 ","2","","2019","0","112805","9108","005","24C005","","","","0","",
"MACZ","19","03","24","BALTIMORE           ","0","0","698","119623","53413","24023297","794684","6 ","2","","2019","0","109396","9529","005","24C005","","","","0","",
"WS  ","19","03","24","FREDERICK           ","0","0","4","4","40","0","0","3 ","2","","2019","0","0","0","021","24C021","","","","0","",
"TPR ","19","09","24","BALTIMORE           ","0","0","165","165","3108","0","0","3 ","2","","2019","0","0","0","005","24C005","","","","0","",
"BOMX","19","09","24","BALTIMORE CITY      ","0","0","10","76","1920","9318","3106","3 ","2","","2019","0","66","0","510","24C510","PASSENGER AND EMPLOYEE HOURS VARY ON MUSEUM VISITORS AND SPECIAL EVENTS. ","","","72","",
"WS  ","19","09","24","FREDERICK           ","0","0","4","98","328","13026","1572","3 ","2","","2019","0","94","0","021","24C021","","","","0","",
"MDDE","19","08","24","CAROLINE            ","0","0","17","1696","2120","0","0","3 ","2","","2019","1679","0","0","011","24C011","","","","0","",
"WS  ","19","07","24","FREDERICK           ","0","0","4","184","264","10560","1269","3 ","2","","2019","0","180","0","021","24C021","","","","0","",
"CTN ","19","09","24","BALTIMORE           ","0","0","2272","2272","3537","0","0","3 ","2","","2019","0","0","0","005","24C005","","","","0","",
"TPR ","19","08","24","BALTIMORE           ","0","0","159","159","3500","0","0","3 ","2","","2019","0","0","0","005","24C005","","","","0","",
"MACZ","19","08","24","BALTIMORE           ","0","0","725","124113","50134","24883280","823132","6 ","2","","2019","0","113884","9504","005","24C005","","","","0","",
"LW  ","19","08","13","JEFFERSON           ","0","0","0","0","2","0","0","3 ","3","","2019","0","0","0","163","13C163","","","","0","",
"ABR ","19","04","13","CLARKE              ","0","0","0","0","0","0","0","3 ","3","","2019","0","0","0","059","13C059","","","","0","",
"GRWR","19","04","13","WALTON              ","0","0","0","99","522","0","0","3 ","3","","2019","99","0","0","297","13C297","","","","0","",
"HRT ","19","04","13","HART                ","0","0","0","719","851","0","0","3 ","3","","2019","719","0","0","147","13C147","","","","0","",
"GWRC","19","09","13","WILKES              ","0","0","93","243","348","0","0","6 ","3","","2019","150","0","0","317","13C317","","","","0","",
"CPR ","19","05","13","MORGAN              ","0","0","0","1211","533","0","0","3 ","3","","2019","1211","0","0","211","13C211","","","","0","",
"BLRX","19","08","13","FANNIN              ","0","0","0","520","369","149370","5745","3 ","3","","2019","0","520","0","111","13C111","","","","0","",
"GNRR","19","08","13","COBB                ","0","0","511","1925","2595","0","0","3 ","3","","2019","1414","0","0","067","13C067","","","","0","",
"SMW ","19","08","13","WARE                ","0","0","330","330","500","0","0","3 ","3","","2019","0","0","0","299","13C299","","","","0","",
"CPR ","19","07","13","MORGAN              ","0","0","0","1057","488","0","0","3 ","3","","2019","1057","0","0","211","13C211","","","","0","",
"AWRY","19","05","13","CHATHAM             ","0","0","189","189","378","0","0","3 ","3","","2019","0","0","0","051","13C051","","","","0","",
"ISRY","19","08","19","APPANOOSE           ","0","0","0","444","1379","0","0","3 ","6","","2019","444","0","0","007","19C007","","","","0","",
"IATR","19","09","19","CERRO GORDO         ","0","0","0","224","1395","0","0","3 ","6","","2019","224","0","0","033","19C033","","","","0","",
"ISRY","19","09","19","APPANOOSE           ","0","0","0","588","1473","0","0","3 ","6","","2019","588","0","0","007","19C007","","","","0","",
"SDR ","19","05","19","SCOTT               ","0","0","13","13","45","0","0","","6","","2019","0","0","0","163","19C163","","","","0","",
"CGIF","19","05","19","HARDIN              ","0","0","5","10","1960","0","0","3 ","6","","2019","5","0","0","083","19C083","","","","0","",
"IATR","19","04","19","CERRO GORDO         ","0","0","0","417","1398","0","0","3 ","6","","2019","417","0","0","033","19C033","","","","0","",
"ISRY","19","04","19","APPANOOSE           ","0","0","0","680","1619","0","0","3 ","6","","2019","680","0","0","007","19C007","CORRECTED RAILROAD WORKER HOURS TO 1619","","","39","",
"BSVY","19","03","19","BOONE               ","0","0","10","201","1818","3330","150","3 ","6","","2019","81","110","0","015","19C015","BOX 12 AND 16 ARE CORRECT AND NUMBER ARE LOW DUE TO OFF SEASON.","","","63","",
"IANR","19","04","19","BLACK HAWK          ","0","0","0","16462","18751","705","15","3 ","6","","2019","16415","47","0","013","19C013","CFO OPERATED A PASSENGER TRAIN FROM WATERLOO, IA TO CEDAR RAPIDS, IA","","","68","",
"CIC ","19","06","19","LINN                ","0","0","7036","7036","12318","0","0","3 ","6","","2019","0","0","0","113","19C113","","","","0","",
"CIC ","19","09","19","LINN                ","0","0","7128","7128","12755","0","0","3 ","6","","2019","0","0","0","113","19C113","WORKER HOURS ARE ESTIMATED.  CORRECTIONAL WILL BE FILED NEXT MONTH.","","","67","",
"IAMR","19","02","19","DES MOINES          ","0","0","763","763","1268","0","0","3 ","6","","2019","0","0","0","057","19C057","","","","0","",
"IAMR","19","03","19","DES MOINES          ","0","0","729","729","1124","0","0","3 ","6","","2019","0","0","0","057","19C057","","","","0","",
"IAMR","19","05","19","DES MOINES          ","0","0","527","527","1225","0","0","3 ","6","","2019","0","0","0","057","19C057","","","","0","",
"IAMR","19","01","19","DES MOINES          ","0","0","713","713","1236","0","0","3 ","6","","2019","0","0","0","057","19C057","THIS IS OUR FIRST REPORT.  IAMR COMMENCED SERVICE ON 1/1/2019.  ","","","62","",
"AZCR","19","03","04","YAVAPAI             ","0","0","0","1640","9409","302760","7569","3 ","7","","2019","480","1160","0","025","04C025","","","","0","",
